 21/3/2021,, 22/3/2021,, 23/3/2021,, 24/3/2021,, 25/3/2021,
morn,after,morn,after,morn,after,morn,after,morn,after
"{'uid': '28', 'fac_dept': 'COMP', 'dept': 'MECH', 'date': ' 21/3/2021', 'slot': 'morn', 'categ': 'supervision', 'email': None}","{'uid': '42', 'fac_dept': 'COMP', 'dept': 'MECH', 'date': ' 21/3/2021', 'slot': 'after', 'categ': 'supervision', 'email': None}","{'uid': '45', 'fac_dept': 'COMP', 'dept': 'MECH', 'date': ' 22/3/2021', 'slot': 'morn', 'categ': 'supervision', 'email': None}","{'uid': '42', 'fac_dept': 'COMP', 'dept': 'MECH', 'date': ' 22/3/2021', 'slot': 'after', 'categ': 'supervision', 'email': None}","{'uid': '9', 'fac_dept': 'MECH', 'dept': 'MECH', 'date': ' 23/3/2021', 'slot': 'morn', 'categ': 'supervision', 'email': None}","{'uid': '53', 'fac_dept': 'MECH', 'dept': 'MECH', 'date': ' 23/3/2021', 'slot': 'after', 'categ': 'supervision', 'email': None}","{'uid': '31', 'fac_dept': 'COMP', 'dept': 'MECH', 'date': ' 24/3/2021', 'slot': 'morn', 'categ': 'supervision', 'email': None}","{'uid': '29', 'fac_dept': 'COMP', 'dept': 'MECH', 'date': ' 24/3/2021', 'slot': 'after', 'categ': 'supervision', 'email': None}","{'uid': '29', 'fac_dept': 'COMP', 'dept': 'MECH', 'date': ' 25/3/2021', 'slot': 'morn', 'categ': 'supervision', 'email': None}","{'uid': '54', 'fac_dept': 'MECH', 'dept': 'MECH', 'date': ' 25/3/2021', 'slot': 'after', 'categ': 'supervision', 'email': None}"
"{'uid': '40', 'fac_dept': 'COMP', 'dept': 'MECH', 'date': ' 21/3/2021', 'slot': 'morn', 'categ': 'supervision', 'email': None}","{'uid': '14', 'fac_dept': 'MECH', 'dept': 'MECH', 'date': ' 21/3/2021', 'slot': 'after', 'categ': 'supervision', 'email': None}","{'uid': '56', 'fac_dept': 'MECH', 'dept': 'MECH', 'date': ' 22/3/2021', 'slot': 'morn', 'categ': 'supervision', 'email': None}","{'uid': '51', 'fac_dept': 'MECH', 'dept': 'MECH', 'date': ' 22/3/2021', 'slot': 'after', 'categ': 'supervision', 'email': None}","{'uid': '41', 'fac_dept': 'COMP', 'dept': 'MECH', 'date': ' 23/3/2021', 'slot': 'morn', 'categ': 'supervision', 'email': None}","{'uid': '50', 'fac_dept': 'COMP', 'dept': 'MECH', 'date': ' 23/3/2021', 'slot': 'after', 'categ': 'supervision', 'email': 'vatsal.pathak@somaiya.edu'}","{'uid': '39', 'fac_dept': 'COMP', 'dept': 'MECH', 'date': ' 24/3/2021', 'slot': 'morn', 'categ': 'supervision', 'email': None}","{'uid': '48', 'fac_dept': 'COMP', 'dept': 'MECH', 'date': ' 24/3/2021', 'slot': 'after', 'categ': 'supervision', 'email': None}","{'uid': '15', 'fac_dept': 'MECH', 'dept': 'MECH', 'date': ' 25/3/2021', 'slot': 'morn', 'categ': 'supervision', 'email': None}","{'uid': '50', 'fac_dept': 'COMP', 'dept': 'MECH', 'date': ' 25/3/2021', 'slot': 'after', 'categ': 'supervision', 'email': 'vatsal.pathak@somaiya.edu'}"
"{'uid': '49', 'fac_dept': 'COMP', 'dept': 'MECH', 'date': ' 21/3/2021', 'slot': 'morn', 'categ': 'supervision', 'email': None}","{'uid': '56', 'fac_dept': 'MECH', 'dept': 'MECH', 'date': ' 21/3/2021', 'slot': 'after', 'categ': 'supervision', 'email': None}","{'uid': '47', 'fac_dept': 'COMP', 'dept': 'MECH', 'date': ' 22/3/2021', 'slot': 'morn', 'categ': 'supervision', 'email': None}","{'uid': '32', 'fac_dept': 'COMP', 'dept': 'MECH', 'date': ' 22/3/2021', 'slot': 'after', 'categ': 'supervision', 'email': None}","{'uid': '40', 'fac_dept': 'COMP', 'dept': 'MECH', 'date': ' 23/3/2021', 'slot': 'morn', 'categ': 'supervision', 'email': None}","{'uid': '20', 'fac_dept': 'MECH', 'dept': 'MECH', 'date': ' 23/3/2021', 'slot': 'after', 'categ': 'supervision', 'email': None}","{'uid': '5', 'fac_dept': 'MECH', 'dept': 'MECH', 'date': ' 24/3/2021', 'slot': 'morn', 'categ': 'supervision', 'email': None}","{'uid': '37', 'fac_dept': 'COMP', 'dept': 'MECH', 'date': ' 24/3/2021', 'slot': 'after', 'categ': 'supervision', 'email': None}","{'uid': '32', 'fac_dept': 'COMP', 'dept': 'MECH', 'date': ' 25/3/2021', 'slot': 'morn', 'categ': 'supervision', 'email': None}","{'uid': '16', 'fac_dept': 'MECH', 'dept': 'MECH', 'date': ' 25/3/2021', 'slot': 'after', 'categ': 'special', 'email': None}"
"{'uid': '47', 'fac_dept': 'COMP', 'dept': 'MECH', 'date': ' 21/3/2021', 'slot': 'morn', 'categ': 'supervision', 'email': None}","{'uid': '19', 'fac_dept': 'MECH', 'dept': 'MECH', 'date': ' 21/3/2021', 'slot': 'after', 'categ': 'supervision', 'email': None}","{'uid': '9', 'fac_dept': 'MECH', 'dept': 'MECH', 'date': ' 22/3/2021', 'slot': 'morn', 'categ': 'special', 'email': None}","{'uid': '46', 'fac_dept': 'COMP', 'dept': 'MECH', 'date': ' 22/3/2021', 'slot': 'after', 'categ': 'supervision', 'email': None}","{'uid': '46', 'fac_dept': 'COMP', 'dept': 'MECH', 'date': ' 23/3/2021', 'slot': 'morn', 'categ': 'supervision', 'email': None}","{'uid': '48', 'fac_dept': 'COMP', 'dept': 'MECH', 'date': ' 23/3/2021', 'slot': 'after', 'categ': 'reliever', 'email': None}","{'uid': '51', 'fac_dept': 'MECH', 'dept': 'MECH', 'date': ' 24/3/2021', 'slot': 'morn', 'categ': 'supervision', 'email': None}","{'uid': '15', 'fac_dept': 'MECH', 'dept': 'MECH', 'date': ' 24/3/2021', 'slot': 'after', 'categ': 'supervision', 'email': None}","{'uid': '39', 'fac_dept': 'COMP', 'dept': 'MECH', 'date': ' 25/3/2021', 'slot': 'morn', 'categ': 'supervision', 'email': None}","{'uid': '55', 'fac_dept': 'MECH', 'dept': 'MECH', 'date': ' 25/3/2021', 'slot': 'after', 'categ': 'reliever', 'email': None}"
"{'uid': '18', 'fac_dept': 'MECH', 'dept': 'MECH', 'date': ' 21/3/2021', 'slot': 'morn', 'categ': 'reliever', 'email': None}","{'uid': '58', 'fac_dept': 'MECH', 'dept': 'MECH', 'date': ' 21/3/2021', 'slot': 'after', 'categ': 'reliever', 'email': None}","{'uid': '44', 'fac_dept': 'COMP', 'dept': 'MECH', 'date': ' 22/3/2021', 'slot': 'morn', 'categ': 'reliever', 'email': None}","{'uid': '59', 'fac_dept': 'MECH', 'dept': 'MECH', 'date': ' 22/3/2021', 'slot': 'after', 'categ': 'reliever', 'email': None}","{'uid': '45', 'fac_dept': 'COMP', 'dept': 'MECH', 'date': ' 23/3/2021', 'slot': 'morn', 'categ': 'special', 'email': None}",,"{'uid': '52', 'fac_dept': 'MECH', 'dept': 'MECH', 'date': ' 24/3/2021', 'slot': 'morn', 'categ': 'reliever', 'email': None}","{'uid': '54', 'fac_dept': 'MECH', 'dept': 'MECH', 'date': ' 24/3/2021', 'slot': 'after', 'categ': 'supervision', 'email': None}","{'uid': '11', 'fac_dept': 'MECH', 'dept': 'MECH', 'date': ' 25/3/2021', 'slot': 'morn', 'categ': 'special', 'email': None}",
,,,,"{'uid': '57', 'fac_dept': 'MECH', 'dept': 'MECH', 'date': ' 23/3/2021', 'slot': 'morn', 'categ': 'reliever', 'email': None}",,,"{'uid': '57', 'fac_dept': 'MECH', 'dept': 'MECH', 'date': ' 24/3/2021', 'slot': 'after', 'categ': 'reliever', 'email': None}","{'uid': '41', 'fac_dept': 'COMP', 'dept': 'MECH', 'date': ' 25/3/2021', 'slot': 'morn', 'categ': 'reliever', 'email': None}",
,,,,,,,,,
,,,,,,,,,
